,Open,High,Low,Close,Volume
2015-08-03 09:33:26,1211400,1211500,1211400,1211400,1500
2015-08-03 09:33:27,1211400,1211500,1211400,1211500,1100
2015-08-03 09:33:28,1211500,1211500,1211400,1211400,514
2015-08-03 09:33:29,1211500,1211500,1211401,1211401,1437
2015-08-03 09:33:30,1211475,1211600,1211400,1211500,3077
2015-08-03 09:33:31,1211600,1211600,1211429,1211429,1100
2015-08-03 09:33:32,1211500,1211500,1211400,1211400,804
2015-08-03 09:33:33,1211500,1211500,1211401,1211401,3303
2015-08-03 09:33:34,1211500,1211500,1211500,1211500,2900
2015-08-03 09:33:35,1211400,1211490,1211300,1211490,1760
2015-08-03 09:33:36,1211200,1211250,1211200,1211250,1129
2015-08-03 09:33:37,1211253,1211253,1211200,1211200,180
2015-08-03 09:33:38,1211200,1211300,1211200,1211290,7122
2015-08-03 09:33:39,1211250,1211250,1211250,1211250,1000
2015-08-03 09:33:40,1211200,1211300,1211200,1211300,206
2015-08-03 09:33:41,1211250,1211300,1211250,1211300,1200
2015-08-03 09:33:42,1211300,1211400,1211200,1211400,10342
2015-08-03 09:33:43,1211200,1211399,1211200,1211230,9335
2015-08-03 09:33:44,1211240,1211260,1211200,1211200,800
2015-08-03 09:33:46,1211300,1211300,1211200,1211240,1162
2015-08-03 09:33:47,1211200,1211201,1211200,1211201,270
2015-08-03 09:33:48,1211200,1211300,1211000,1211000,9690
2015-08-03 09:33:49,1211200,1211200,1211000,1211100,922
2015-08-03 09:33:50,1211140,1211190,1211000,1211100,4194
2015-08-03 09:33:51,1211100,1211100,1211000,1211000,1777
2015-08-03 09:33:52,1211000,1211000,1210700,1210900,14461
2015-08-03 09:33:53,1210800,1210900,1210700,1210900,16340
2015-08-03 09:33:54,1210700,1211000,1210700,1211000,20316
2015-08-03 09:33:55,1211100,1211100,1211000,1211100,5700
2015-08-03 09:33:56,1211100,1211400,1211100,1211200,8783
2015-08-03 09:33:57,1211220,1211300,1211201,1211201,1266
2015-08-03 09:33:58,1211300,1211400,1211300,1211400,2432
2015-08-03 09:33:59,1211400,1211600,1211400,1211500,3027
2015-08-03 09:34:00,1211400,1211700,1211300,1211700,2904
2015-08-03 09:34:01,1211700,1211799,1211600,1211600,1277
2015-08-03 09:34:02,1211700,1211700,1211600,1211600,1650
2015-08-03 09:34:03,1211661,1211900,1211661,1211900,9256
2015-08-03 09:34:04,1211764,1211811,1211764,1211811,950
2015-08-03 09:34:05,1211801,1211900,1211800,1211800,2453
2015-08-03 09:34:06,1211900,1212220,1211800,1212117,12869
2015-08-03 09:34:07,1212400,1212600,1212390,1212600,1700
2015-08-03 09:34:08,1212590,1212600,1212400,1212600,2203
2015-08-03 09:34:09,1212500,1212580,1212400,1212401,4190
2015-08-03 09:34:10,1212500,1212600,1212400,1212401,2388
2015-08-03 09:34:11,1212590,1212600,1212500,1212500,5521
2015-08-03 09:34:12,1212500,1212600,1212500,1212600,6214
2015-08-03 09:34:13,1212425,1212430,1212400,1212420,9891
2015-08-03 09:34:14,1212600,1212600,1212461,1212461,300
2015-08-03 09:34:15,1212420,1212600,1212401,1212531,1714
2015-08-03 09:34:16,1212401,1212599,1212400,1212599,350
2015-08-03 09:34:17,1212457,1212600,1212200,1212200,8875
2015-08-03 09:34:18,1212300,1212500,1212200,1212500,6379
2015-08-03 09:34:19,1212500,1212550,1212499,1212550,627
2015-08-03 09:34:20,1212599,1212600,1212500,1212600,2512
2015-08-03 09:34:21,1212550,1212600,1212550,1212580,6262
2015-08-03 09:34:22,1212580,1212600,1212580,1212600,554
2015-08-03 09:34:23,1212501,1212600,1212501,1212600,666
2015-08-03 09:34:24,1212700,1212700,1212600,1212700,2345
2015-08-03 09:34:25,1212500,1212700,1212500,1212593,6729
2015-08-03 09:34:26,1212580,1212699,1212501,1212699,4320
2015-08-03 09:34:27,1212650,1212650,1212560,1212600,1000
2015-08-03 09:34:28,1212601,1212655,1212601,1212655,117
2015-08-03 09:34:29,1212700,1212700,1212700,1212700,2512
2015-08-03 09:34:30,1212600,1212700,1212590,1212601,3944
2015-08-03 09:34:31,1212601,1212700,1212600,1212600,3292
2015-08-03 09:34:32,1212700,1212700,1212645,1212650,4640
2015-08-03 09:34:33,1212650,1212700,1212650,1212700,700
2015-08-03 09:34:34,1212625,1212950,1212600,1212950,16017
2015-08-03 09:34:35,1212861,1213000,1212861,1212900,1267
2015-08-03 09:34:36,1212858,1213000,1212858,1213000,4300
2015-08-03 09:34:37,1213000,1213000,1212800,1212801,16982
2015-08-03 09:34:38,1212900,1212900,1212700,1212700,6298
2015-08-03 09:34:39,1212700,1212800,1212700,1212701,1023
2015-08-03 09:34:40,1212700,1212800,1212700,1212800,195
2015-08-03 09:34:41,1212790,1212900,1212790,1212900,9018
2015-08-03 09:34:42,1212800,1212900,1212741,1212900,2045
2015-08-03 09:34:43,1212700,1212750,1212600,1212600,10682
2015-08-03 09:34:44,1212700,1212700,1212600,1212700,3320
2015-08-03 09:34:45,1212600,1212700,1212500,1212700,6079
2015-08-03 09:34:46,1212700,1212700,1212500,1212700,500
2015-08-03 09:34:47,1212520,1212600,1212500,1212501,2700
2015-08-03 09:34:48,1212501,1212600,1212500,1212500,1424
2015-08-03 09:34:49,1212680,1212680,1212500,1212550,2858
2015-08-03 09:34:50,1212500,1212600,1212500,1212525,1100
2015-08-03 09:34:51,1212599,1212599,1212500,1212550,447
2015-08-03 09:34:52,1212599,1212600,1212300,1212500,33220
2015-08-03 09:34:53,1212500,1212550,1212500,1212500,5110
2015-08-03 09:34:54,1212550,1212550,1212500,1212550,3432
2015-08-03 09:34:55,1212550,1212600,1212500,1212500,10390
2015-08-03 09:34:56,1212550,1212550,1212500,1212500,5663
2015-08-03 09:34:57,1212500,1212550,1212500,1212500,4310
2015-08-03 09:34:58,1212550,1212550,1212400,1212400,17866
2015-08-03 09:34:59,1212400,1212500,1212300,1212300,1032
2015-08-03 09:35:00,1212300,1212500,1212200,1212400,10469
2015-08-03 09:35:01,1212500,1212500,1212300,1212500,7150
2015-08-03 09:35:02,1212400,1212500,1212400,1212500,1420
2015-08-03 09:35:03,1212600,1212600,1212501,1212501,26
2015-08-03 09:35:04,1212500,1212600,1212400,1212599,6676
2015-08-03 09:35:05,1212501,1212550,1212501,1212550,9576
2015-08-03 09:35:06,1212600,1212601,1212600,1212601,3224
2015-08-03 09:35:07,1212653,1212690,1212601,1212625,2037
2015-08-03 09:35:08,1212700,1212900,1212690,1212900,2697
2015-08-03 09:35:09,1212900,1213000,1212825,1213000,14727
2015-08-03 09:35:10,1213000,1213000,1212800,1213000,4079
2015-08-03 09:35:11,1213000,1213200,1212990,1212990,11825
2015-08-03 09:35:12,1213169,1213899,1213169,1213899,12894
2015-08-03 09:35:13,1213900,1213900,1213600,1213600,2347
2015-08-03 09:35:14,1213601,1213700,1213601,1213700,354
2015-08-03 09:35:15,1215000,1215000,1213640,1213970,8002
2015-08-03 09:35:16,1214000,1214100,1213800,1213801,8423
2015-08-03 09:35:17,1214000,1214100,1213800,1213810,2986
2015-08-03 09:35:18,1213900,1214100,1213900,1214100,1150
2015-08-03 09:35:19,1213901,1214100,1213600,1213601,8834
2015-08-03 09:35:20,1213603,1213900,1213603,1213700,1522
2015-08-03 09:35:21,1213890,1213890,1213600,1213600,4606
2015-08-03 09:35:22,1213500,1213500,1213301,1213301,3508
2015-08-03 09:35:23,1213300,1213400,1213300,1213400,1900
2015-08-03 09:35:24,1213399,1213399,1213390,1213390,108
2015-08-03 09:35:25,1213310,1213400,1213200,1213220,1601
2015-08-03 09:35:26,1213399,1213399,1213200,1213200,600
2015-08-03 09:35:27,1213300,1213399,1213201,1213201,250
2015-08-03 09:35:28,1213399,1213399,1213380,1213380,83
2015-08-03 09:35:29,1213200,1215000,1213000,1213100,6996
2015-08-03 09:35:30,1213201,1213201,1213000,1213020,1392
2015-08-03 09:35:31,1213000,1215000,1213000,1213200,7937
2015-08-03 09:35:32,1213200,1213200,1213199,1213200,778
2015-08-03 09:35:33,1213010,1215000,1213000,1213050,4699
2015-08-03 09:35:34,1213196,1213198,1213100,1213198,732
2015-08-03 09:35:35,1213080,1213199,1213080,1213160,2772
2015-08-03 09:35:36,1213100,1213100,1213000,1213000,7025
2015-08-03 09:35:37,1213145,1213200,1213145,1213175,525
2015-08-03 09:35:38,1213153,1213153,1213153,1213153,3000
2015-08-03 09:35:39,1213200,1213201,1213200,1213200,4613
2015-08-03 09:35:40,1213200,1213200,1213200,1213200,503
2015-08-03 09:35:41,1213200,1213200,1213199,1213199,200
2015-08-03 09:35:42,1213200,1213200,1213112,1213112,590
2015-08-03 09:35:43,1213200,1213200,1213000,1213100,14301
2015-08-03 09:35:44,1215000,1215000,1213000,1213100,122
2015-08-03 09:35:45,1213100,1213100,1213000,1213100,1075
2015-08-03 09:35:46,1213100,1215000,1213100,1215000,1020
2015-08-03 09:35:47,1213000,1213100,1213000,1213100,5064
2015-08-03 09:35:48,1213150,1213150,1213100,1213100,1100
2015-08-03 09:35:49,1213150,1215000,1213150,1213500,6000
2015-08-03 09:35:50,1213600,1213600,1213400,1213400,965
2015-08-03 09:35:51,1213550,1215000,1213501,1213552,1040
2015-08-03 09:35:52,1215000,1215000,1213300,1213399,3767
2015-08-03 09:35:53,1213400,1215000,1213390,1213399,103
2015-08-03 09:35:54,1215000,1215000,1213200,1213300,6788
2015-08-03 09:35:55,1213250,1213250,1213201,1213201,214
2015-08-03 09:35:56,1213300,1213300,1213300,1213300,50
2015-08-03 09:35:57,1213300,1215000,1213200,1213225,505
2015-08-03 09:35:58,1213300,1213300,1213200,1213200,1084
2015-08-03 09:35:59,1213200,1213300,1213100,1213100,2938
2015-08-03 09:36:00,1213100,1213700,1213100,1213700,6330
2015-08-03 09:36:01,1213600,1213970,1213600,1213900,6409
2015-08-03 09:36:02,1213800,1214000,1213800,1213850,7300
2015-08-03 09:36:04,1213900,1214100,1213900,1214100,2120
2015-08-03 09:36:05,1214100,1214100,1214100,1214100,36
2015-08-03 09:36:06,1214050,1215000,1214000,1215000,5022
2015-08-03 09:36:07,1214006,1214100,1214000,1214020,2316
2015-08-03 09:36:08,1214100,1214100,1214100,1214100,3000
2015-08-03 09:36:09,1214100,1214800,1214100,1214600,14923
2015-08-03 09:36:10,1214600,1214800,1214200,1214300,14874
2015-08-03 09:36:11,1214300,1214700,1214200,1214600,11772
2015-08-03 09:36:12,1214700,1214900,1214700,1214900,2668
2015-08-03 09:36:13,1214900,1214901,1214650,1214900,2352
2015-08-03 09:36:14,1215000,1215100,1214950,1215100,18694
2015-08-03 09:36:15,1215100,1215100,1215000,1215000,3313
2015-08-03 09:36:16,1214700,1215000,1214700,1214900,9986
2015-08-03 09:36:17,1214872,1215090,1214800,1214800,7879
2015-08-03 09:36:18,1215090,1215090,1214900,1215000,2478
2015-08-03 09:36:19,1215001,1215200,1215000,1215100,7894
2015-08-03 09:36:20,1215099,1215100,1215075,1215075,3191
2015-08-03 09:36:21,1215100,1215100,1215000,1215010,1702
2015-08-03 09:36:22,1215100,1215100,1215100,1215100,500
2015-08-03 09:36:23,1215100,1215100,1214900,1214900,8220
2015-08-03 09:36:24,1214900,1215500,1214900,1215500,8311
2015-08-03 09:36:25,1215500,1217200,1215500,1217100,26046
2015-08-03 09:36:26,1217100,1217100,1215000,1217002,8565
2015-08-03 09:36:27,1217180,1217200,1216901,1216901,1825
2015-08-03 09:36:28,1217199,1217200,1215000,1217199,4378
2015-08-03 09:36:29,1216900,1216900,1216600,1216735,10226
2015-08-03 09:36:30,1216700,1216820,1216700,1216700,6403
2015-08-03 09:36:31,1216731,1216900,1216645,1216700,2892
2015-08-03 09:36:32,1216600,1217100,1216500,1217100,7603
2015-08-03 09:36:33,1217299,1217700,1217100,1217600,26932
2015-08-03 09:36:34,1217500,1218400,1217500,1218100,15490
2015-08-03 09:36:35,1218000,1218000,1217900,1217900,6335
2015-08-03 09:36:36,1217820,1217980,1217700,1217799,9255
2015-08-03 09:36:37,1217700,1217900,1217600,1217600,7186
2015-08-03 09:36:38,1217700,1217900,1217600,1217725,2935
2015-08-03 09:36:39,1217788,1217799,1217700,1217700,3271
2015-08-03 09:36:40,1217700,1217700,1217440,1217440,6500
2015-08-03 09:36:41,1217800,1217800,1217300,1217300,3146
2015-08-03 09:36:42,1217300,1217399,1217200,1217220,3006
2015-08-03 09:36:43,1217300,1217300,1217200,1217200,12886
2015-08-03 09:36:44,1217180,1217400,1216700,1216700,15224
2015-08-03 09:36:45,1216700,1216700,1216700,1216700,1014
2015-08-03 09:36:46,1217300,1217400,1215000,1216701,2170
2015-08-03 09:36:47,1216800,1216800,1216600,1216600,2721
2015-08-03 09:36:48,1216700,1216800,1216700,1216700,1675
2015-08-03 09:36:49,1216700,1216700,1216500,1216500,2076
2015-08-03 09:36:50,1216500,1216500,1216401,1216500,2538
2015-08-03 09:36:51,1216480,1216500,1216480,1216500,2694
2015-08-03 09:36:52,1216500,1216500,1216500,1216500,486
2015-08-03 09:36:53,1216430,1216500,1216430,1216490,6413
2015-08-03 09:36:54,1216500,1216500,1216450,1216500,5501
2015-08-03 09:36:55,1216500,1216900,1216500,1216900,7374
2015-08-03 09:36:56,1216900,1217200,1216900,1217200,3280
2015-08-03 09:36:57,1217100,1217600,1217100,1217300,5096
2015-08-03 09:36:58,1217400,1217600,1217400,1217600,1600
2015-08-03 09:36:59,1217500,1217600,1217400,1217600,3684
2015-08-03 09:37:00,1217700,1217996,1217700,1217900,2833
2015-08-03 09:37:01,1217900,1217900,1217601,1217800,2441
2015-08-03 09:37:02,1217800,1218099,1217800,1218044,11326
2015-08-03 09:37:03,1218100,1218100,1217801,1218100,2012
2015-08-03 09:37:04,1218096,1218096,1217800,1218000,1338
2015-08-03 09:37:05,1217800,1218000,1217800,1218000,1818
2015-08-03 09:37:06,1217950,1218400,1217950,1218300,10338
2015-08-03 09:37:07,1218200,1218200,1217900,1217900,1511
2015-08-03 09:37:08,1218000,1218100,1217920,1218000,7701
2015-08-03 09:37:09,1218020,1218100,1217900,1218000,3201
2015-08-03 09:37:10,1218000,1218100,1217900,1218000,5959
2015-08-03 09:37:11,1218000,1218100,1218000,1218100,1937
2015-08-03 09:37:12,1218088,1218100,1218000,1218000,10720
2015-08-03 09:37:13,1218100,1218100,1217900,1218000,511
2015-08-03 09:37:14,1218000,1218099,1217900,1218099,7590
2015-08-03 09:37:15,1217901,1218323,1217901,1218000,3938
2015-08-03 09:37:16,1218300,1218400,1218300,1218350,3612
2015-08-03 09:37:17,1218400,1218900,1218299,1218900,11334
2015-08-03 09:37:18,1218900,1219300,1218802,1219116,15222
2015-08-03 09:37:19,1218900,1219200,1218900,1219200,4070
2015-08-03 09:37:20,1219180,1219199,1219025,1219199,1034
2015-08-03 09:37:21,1219001,1219100,1219000,1219000,3465
2015-08-03 09:37:22,1219000,1219200,1219000,1219000,3037
2015-08-03 09:37:23,1219000,1219000,1218700,1218701,536
2015-08-03 09:37:24,1218700,1219000,1218700,1218999,7629
2015-08-03 09:37:25,1219000,1219100,1218900,1219060,8995
2015-08-03 09:37:26,1219000,1219100,1219000,1219100,1802
2015-08-03 09:37:27,1219100,1219600,1218990,1219600,4754
2015-08-03 09:37:28,1219600,1219600,1219500,1219500,6724
2015-08-03 09:37:29,1219499,1220100,1219400,1220100,47762
2015-08-03 09:37:30,1220100,1220300,1219800,1220300,5303
2015-08-03 09:37:31,1220200,1220600,1220200,1220200,22600
2015-08-03 09:37:32,1220300,1220600,1220200,1220342,7369
2015-08-03 09:37:33,1220599,1220600,1220400,1220600,2492
2015-08-03 09:37:34,1220600,1220600,1220320,1220455,6471
2015-08-03 09:37:35,1220450,1220700,1220400,1220700,9242
2015-08-03 09:37:36,1220700,1220700,1220490,1220640,2194
2015-08-03 09:37:37,1220450,1220700,1220450,1220552,5719
2015-08-03 09:37:38,1220600,1220610,1219700,1219810,19903
2015-08-03 09:37:39,1219790,1220200,1219725,1219997,6936
2015-08-03 09:37:40,1220000,1220000,1219900,1219970,4604
2015-08-03 09:37:41,1220000,1220100,1219900,1220100,4723
2015-08-03 09:37:42,1220000,1220192,1219900,1220192,2740
2015-08-03 09:37:43,1220099,1220099,1220001,1220010,7732
2015-08-03 09:37:44,1220000,1220000,1219900,1220000,1220
2015-08-03 09:37:45,1219900,1220100,1219900,1220100,4870
2015-08-03 09:37:46,1219901,1220100,1219901,1220000,4286
2015-08-03 09:37:47,1220100,1220200,1220100,1220100,4609
2015-08-03 09:37:48,1220101,1220199,1220000,1220000,1113
2015-08-03 09:37:49,1220069,1220069,1219600,1219850,4810
2015-08-03 09:37:50,1219800,1220200,1219700,1220200,1600
2015-08-03 09:37:51,1219800,1219800,1219700,1219790,1432
2015-08-03 09:37:52,1219700,1219800,1219700,1219800,1605
2015-08-03 09:37:53,1219800,1219800,1219601,1219601,2080
2015-08-03 09:37:54,1219600,1219892,1218600,1218700,15806
2015-08-03 09:37:55,1218900,1219499,1218700,1218700,7100
2015-08-03 09:37:56,1218700,1218900,1218300,1218300,2225
2015-08-03 09:37:57,1218450,1218700,1218300,1218600,3618
2015-08-03 09:37:58,1218600,1218900,1218550,1218900,4235
2015-08-03 09:37:59,1218900,1219000,1218600,1219000,6000
2015-08-03 09:38:00,1218672,1218800,1218500,1218800,18066
2015-08-03 09:38:01,1218890,1218897,1218600,1218699,2581
2015-08-03 09:38:02,1218600,1218800,1218600,1218700,2481
2015-08-03 09:38:03,1218800,1219300,1218600,1219300,12528
2015-08-03 09:38:04,1219220,1219398,1219000,1219200,4724
2015-08-03 09:38:05,1219189,1219400,1219189,1219400,1737
2015-08-03 09:38:06,1219330,1219400,1218900,1218900,6112
2015-08-03 09:38:07,1219200,1219200,1218900,1218950,7256
2015-08-03 09:38:08,1219000,1219000,1218900,1218900,1452
2015-08-03 09:38:09,1218972,1218972,1218700,1218700,2339
2015-08-03 09:38:10,1218700,1218900,1218700,1218800,610
2015-08-03 09:38:11,1218900,1219300,1218900,1219200,2111
2015-08-03 09:38:12,1219200,1219399,1219200,1219200,2278
2015-08-03 09:38:13,1219200,1219300,1219200,1219200,1200
2015-08-03 09:38:14,1219200,1219399,1219000,1219399,3136
2015-08-03 09:38:15,1219200,1219300,1218900,1218900,2802
2015-08-03 09:38:16,1219000,1219000,1218900,1219000,4704
2015-08-03 09:38:17,1218901,1219399,1218901,1219399,2232
2015-08-03 09:38:18,1219301,1219600,1219301,1219400,3985
2015-08-03 09:38:19,1219500,1219500,1219300,1219400,1122
2015-08-03 09:38:20,1219400,1219500,1219400,1219447,520
2015-08-03 09:38:21,1219500,1219600,1219500,1219600,805
2015-08-03 09:38:22,1219308,1219770,1219308,1219770,2052
2015-08-03 09:38:23,1219700,1220400,1219700,1220301,9624
2015-08-03 09:38:24,1220400,1220500,1220400,1220500,2200
2015-08-03 09:38:25,1220500,1220700,1220500,1220500,6994
2015-08-03 09:38:26,1220414,1220700,1220400,1220700,5892
2015-08-03 09:38:27,1220499,1220700,1220499,1220700,15096
2015-08-03 09:38:28,1220505,1220900,1220505,1220700,14232
2015-08-03 09:38:29,1220601,1220750,1220601,1220700,1557
2015-08-03 09:38:30,1220750,1220750,1220600,1220600,1210
2015-08-03 09:38:31,1220701,1220900,1220600,1220900,3984
2015-08-03 09:38:32,1220953,1221400,1220920,1221300,8771
2015-08-03 09:38:33,1221500,1221600,1221300,1221300,25538
2015-08-03 09:38:34,1221500,1221500,1221261,1221400,7400
2015-08-03 09:38:35,1221450,1221600,1221200,1221499,6347
2015-08-03 09:38:36,1221301,1221400,1221000,1221058,7480
2015-08-03 09:38:37,1221000,1221000,1221000,1221000,270
2015-08-03 09:38:38,1221040,1221300,1221040,1221100,4251
2015-08-03 09:38:39,1221000,1221100,1221000,1221100,4402
2015-08-03 09:38:40,1221001,1221400,1220800,1221400,11084
2015-08-03 09:38:41,1221399,1221400,1221301,1221301,284
2015-08-03 09:38:42,1221500,1221600,1221200,1221400,5505
2015-08-03 09:38:43,1221400,1221400,1221200,1221399,2429
2015-08-03 09:38:44,1221330,1221400,1221300,1221310,3076
2015-08-03 09:38:45,1221400,1221579,1221400,1221400,839
2015-08-03 09:38:46,1221400,1221500,1221399,1221399,2601
2015-08-03 09:38:47,1221400,1221400,1221300,1221300,3520
2015-08-03 09:38:48,1221300,1221400,1221300,1221340,5759
2015-08-03 09:38:49,1221310,1221400,1221310,1221310,4217
2015-08-03 09:38:50,1221399,1221400,1220700,1220700,5361
2015-08-03 09:38:51,1220700,1221000,1220700,1221000,2419
2015-08-03 09:38:52,1221000,1221300,1221000,1221300,5800
2015-08-03 09:38:53,1221201,1221350,1221100,1221103,2895
2015-08-03 09:38:54,1221100,1221100,1220907,1220907,2585
2015-08-03 09:38:55,1221000,1221100,1220900,1220900,1648
2015-08-03 09:38:56,1220900,1221100,1220900,1221090,1526
2015-08-03 09:38:57,1221100,1221100,1221000,1221050,1807
2015-08-03 09:38:58,1221099,1221100,1221000,1221000,5500
2015-08-03 09:38:59,1221100,1221400,1221100,1221300,12299
2015-08-03 09:39:00,1221400,1221500,1221100,1221400,8629
2015-08-03 09:39:01,1221500,1221700,1221500,1221700,2073
2015-08-03 09:39:02,1221700,1221800,1221400,1221740,975
2015-08-03 09:39:03,1221700,1221800,1221690,1221800,6003
2015-08-03 09:39:04,1221700,1222200,1221700,1222000,15355
2015-08-03 09:39:05,1222200,1222600,1222099,1222600,26047
2015-08-03 09:39:06,1222523,1222600,1222000,1222500,3641
2015-08-03 09:39:07,1222550,1222600,1222523,1222600,2251
2015-08-03 09:39:08,1222510,1222700,1222510,1222599,6767
2015-08-03 09:39:09,1222600,1222800,1222500,1222700,10834
2015-08-03 09:39:10,1222750,1222800,1222700,1222750,3600
2015-08-03 09:39:11,1222700,1222800,1222700,1222700,6675
2015-08-03 09:39:12,1222799,1222800,1222700,1222799,9061
2015-08-03 09:39:13,1222800,1222900,1222730,1222900,4842
2015-08-03 09:39:14,1222900,1223100,1222900,1223100,7913
2015-08-03 09:39:15,1223100,1223200,1222799,1222899,10824
2015-08-03 09:39:16,1222825,1223200,1222825,1223000,4316
2015-08-03 09:39:17,1223100,1223100,1223000,1223000,1995
2015-08-03 09:39:18,1223000,1223500,1222800,1223500,24126
2015-08-03 09:39:19,1223400,1223500,1223300,1223500,2714
2015-08-03 09:39:20,1223400,1223700,1223400,1223600,9259
2015-08-03 09:39:21,1223501,1223600,1223400,1223600,1009
2015-08-03 09:39:22,1223600,1223600,1223400,1223600,164
2015-08-03 09:39:23,1223500,1223600,1223300,1223300,5007
2015-08-03 09:39:24,1223399,1223400,1222600,1222650,22380
2015-08-03 09:39:25,1222700,1222800,1222600,1222700,3402
2015-08-03 09:39:26,1222600,1223100,1222600,1223000,6918
2015-08-03 09:39:27,1223100,1223300,1222690,1223245,1477
2015-08-03 09:39:28,1223300,1223300,1222600,1223300,2768
2015-08-03 09:39:29,1223300,1223300,1223200,1223200,1895
2015-08-03 09:39:30,1223300,1223300,1223200,1223250,6797
2015-08-03 09:39:31,1223300,1223400,1223200,1223237,11330
2015-08-03 09:39:32,1223400,1223400,1223200,1223290,6110
2015-08-03 09:39:33,1223300,1223300,1223100,1223280,4682
2015-08-03 09:39:34,1223100,1223275,1223100,1223200,3327
2015-08-03 09:39:35,1223200,1223250,1223200,1223200,500
2015-08-03 09:39:36,1223200,1223300,1223200,1223201,3971
2015-08-03 09:39:37,1223290,1223290,1223200,1223200,2100
2015-08-03 09:39:38,1223100,1223250,1223100,1223200,1900
2015-08-03 09:39:39,1223100,1223300,1223100,1223300,9826
2015-08-03 09:39:40,1223400,1223400,1223300,1223300,1550
2015-08-03 09:39:41,1223300,1223399,1223260,1223399,407
2015-08-03 09:39:42,1223300,1223400,1223300,1223400,268
2015-08-03 09:39:43,1223300,1223990,1223300,1223801,18817
2015-08-03 09:39:44,1224000,1224000,1223700,1223910,10101
2015-08-03 09:39:45,1223800,1223800,1223600,1223647,1624
2015-08-03 09:39:46,1223600,1223900,1223260,1223300,9330
2015-08-03 09:39:47,1223300,1223900,1223200,1223328,5503
2015-08-03 09:39:48,1223390,1223600,1223390,1223590,6090
2015-08-03 09:39:49,1223535,1223600,1223500,1223507,2558
2015-08-03 09:39:50,1223501,1223600,1223400,1223600,1981
2015-08-03 09:39:51,1223600,1223700,1223500,1223672,2083
2015-08-03 09:39:52,1223700,1223900,1223600,1223900,2050
2015-08-03 09:39:53,1223947,1223950,1223800,1223899,3891
2015-08-03 09:39:54,1223805,1223900,1223805,1223848,1700
2015-08-03 09:39:55,1223810,1224200,1223810,1224200,12988
2015-08-03 09:39:56,1224200,1224500,1224200,1224401,10009
2015-08-03 09:39:57,1224499,1224700,1224400,1224600,5154
2015-08-03 09:39:58,1224601,1224700,1224600,1224600,577
2015-08-03 09:39:59,1224600,1224600,1224400,1224400,4237
2015-08-03 09:40:00,1224450,1224450,1223700,1224000,18891
2015-08-03 09:40:01,1224000,1224500,1223880,1224300,5523
2015-08-03 09:40:02,1224300,1224300,1224280,1224280,318
2015-08-03 09:40:03,1224300,1224500,1224100,1224380,2900
2015-08-03 09:40:04,1224500,1224600,1224400,1224479,5156
2015-08-03 09:40:05,1224500,1224700,1224500,1224600,6290
2015-08-03 09:40:06,1224600,1224900,1224600,1224900,6228
2015-08-03 09:40:07,1224700,1224739,1224300,1224300,4620
2015-08-03 09:40:08,1224248,1224248,1223700,1223700,3761
2015-08-03 09:40:09,1223700,1224301,1223700,1224200,6291
2015-08-03 09:40:10,1224300,1224399,1224000,1224000,3910
2015-08-03 09:40:11,1224000,1224399,1223900,1223900,8543
2015-08-03 09:40:12,1223720,1223800,1223600,1223700,6480
2015-08-03 09:40:13,1223900,1223900,1223700,1223700,1360
2015-08-03 09:40:14,1223839,1223900,1223700,1223880,1234
2015-08-03 09:40:15,1223900,1223900,1223700,1223701,2335
2015-08-03 09:40:16,1223899,1223899,1223300,1223400,18573
2015-08-03 09:40:17,1223401,1223701,1223300,1223356,7837
2015-08-03 09:40:18,1223900,1223900,1223300,1223300,1582
2015-08-03 09:40:19,1223300,1223400,1223300,1223300,6991
2015-08-03 09:40:20,1223328,1223400,1223300,1223400,2970
2015-08-03 09:40:21,1223390,1223600,1223300,1223600,3133
2015-08-03 09:40:22,1223600,1223700,1223520,1223600,3117
2015-08-03 09:40:23,1223700,1223899,1223690,1223850,4336
2015-08-03 09:40:24,1223800,1223900,1223600,1223600,2450
2015-08-03 09:40:25,1223899,1223899,1223600,1223600,2348
2015-08-03 09:40:26,1223600,1223610,1223500,1223610,4593
2015-08-03 09:40:27,1223600,1223700,1223600,1223700,2150
2015-08-03 09:40:28,1223600,1223660,1223600,1223610,2218
2015-08-03 09:40:29,1223601,1223700,1223601,1223700,4403
2015-08-03 09:40:30,1223700,1223701,1223699,1223700,1992
2015-08-03 09:40:31,1223760,1223800,1223650,1223675,4770
2015-08-03 09:40:32,1223610,1223800,1223600,1223699,7249
2015-08-03 09:40:33,1223600,1223647,1223600,1223647,300
2015-08-03 09:40:34,1223700,1223700,1223000,1223200,33638
2015-08-03 09:40:35,1223100,1223600,1223000,1223200,9713
2015-08-03 09:40:36,1223200,1223500,1223200,1223400,2881
2015-08-03 09:40:37,1223300,1223301,1223200,1223200,5985
2015-08-03 09:40:38,1223300,1223301,1223300,1223300,1109
2015-08-03 09:40:39,1223301,1223386,1223200,1223300,1227
2015-08-03 09:40:40,1223340,1223340,1223340,1223340,228
2015-08-03 09:40:41,1223300,1223300,1222900,1222948,6147
2015-08-03 09:40:42,1223000,1223390,1222900,1223174,4306
2015-08-03 09:40:43,1223300,1223500,1223200,1223500,1914
2015-08-03 09:40:44,1223450,1223500,1223300,1223450,5182
2015-08-03 09:40:45,1223401,1223475,1223401,1223475,38
